,RunId,iteration,Step,meanIS,stdIS,meanCancer,stdCancer,CancerCells,CellsNK,CellsM1,CellsM2,CellsN1,CellsN2,AntiCancer,ProCancer,HAntiCancer,HProCancer,HTME,TumorGrowthRate
108,1,1,7,0.4,0.05,0.6,0.05,13,71,0,0,6,0,178,13,-719.3600000000001,52.260000000000005,-667.1000000000001,0.005276033815975571
109,1,1,8,0.4,0.05,0.6,0.05,13,67,0,0,7,0,176,13,-739.29,52.260000000000005,-687.03,0.0064937770920422576
110,1,1,9,0.4,0.05,0.6,0.05,16,64,0,0,9,0,173,16,-751.46,60.970000000000006,-690.49,0.007900901333085821
111,1,1,10,0.4,0.05,0.6,0.05,18,64,0,0,10,0,174,18,-907.6400000000001,96.48,-811.1600000000001,0.009502663596515828
112,1,1,11,0.4,0.05,0.6,0.05,21,62,0,0,10,0,172,21,-986.8599999999999,120.60000000000001,-866.2599999999999,0.011298050901617031
113,1,1,12,0.4,0.05,0.6,0.05,24,62,0,0,11,0,171,24,-1087.75,140.7,-947.05,0.01327856531721538
114,1,1,13,0.4,0.05,0.6,0.05,27,57,0,0,11,0,168,27,-1191.28,176.88000000000002,-1014.4,0.015427240025841133
115,1,1,14,0.4,0.05,0.6,0.05,27,55,0,0,11,0,167,27,-1317.9799999999998,198.99,-1118.9899999999998,0.01771800313307291
116,1,1,15,0.4,0.05,0.6,0.05,29,55,0,0,11,0,165,29,-1312.0399999999997,198.99,-1113.0499999999997,0.020115496982534127
117,1,1,16,0.4,0.05,0.6,0.05,32,55,0,0,12,0,165,32,-537.79,973.24,435.45000000000005,0.02257543954933747
118,1,1,17,0.4,0.05,0.6,0.05,32,53,0,0,13,0,163,32,-574.24,1064.32,490.0799999999999,0.025045581420158638
119,1,1,18,0.4,0.05,0.6,0.05,35,52,0,0,14,0,161,35,-583.06,1054.72,471.6600000000001,0.02746726872545969
120,1,1,19,0.4,0.05,0.6,0.05,37,48,0,0,15,0,157,37,-593.04,1109.15,516.1100000000001,0.029777572453400975
121,1,1,20,0.4,0.05,0.6,0.05,39,46,0,0,16,0,155,39,-597.96,1161.43,563.47,0.03191189238889917
122,1,1,21,0.4,0.05,0.6,0.05,42,44,0,0,16,0,152,42,-607.26,1212.51,605.25,0.03380689484784469
123,1,1,22,0.4,0.05,0.6,0.05,42,42,0,0,16,0,151,42,-613.2,1305.7800000000002,692.5800000000002,0.03540360298858371
124,1,1,23,0.4,0.05,0.6,0.05,45,42,0,0,15,0,149,45,-506.94000000000005,1402.8000000000002,895.8600000000001,0.03665043185830469
125,1,1,24,0.4,0.05,0.6,0.05,44,41,0,0,15,0,147,44,-366.0,1533.15,1167.15,0.03750595135142273
126,1,1,25,0.4,0.05,0.6,0.05,47,38,0,0,14,0,143,47,-347.7,1451.56,1103.86,0.037941171011136435
127,1,1,26,0.4,0.05,0.6,0.05,50,37,0,0,15,0,142,50,-324.52,1503.53,1179.01,0.037941171011136435
128,1,1,27,0.4,0.05,0.6,0.05,53,37,0,0,15,0,142,53,-329.40000000000003,1579.0,1249.6,0.037505951351422734
129,1,1,28,0.4,0.05,0.6,0.05,53,36,0,0,15,0,141,53,-329.40000000000003,1673.74,1344.34,0.036650431858304695
